,CountryCode,CountryName,Quarters,Year,value,YQ,date
2185,POL,Poland,Q4,2017,"3,187",2017-Q4,01/10/2017
2186,POL,Poland,Q4,2018,"1,270",2018-Q4,01/10/2018
2187,POL,Poland,Q4,2019,"-1,388",2019-Q4,01/10/2019
2188,POL,Poland,Q4,2020,"2,521",2020-Q4,01/10/2020
2189,POL,Poland,Q4,2021,"5,698",2021-Q4,01/10/2021
2190,PRT,Portugal,Q1,2022,"2,525",2022-Q1,01/01/2022
2191,PRT,Portugal,Q1,2013,104,2013-Q1,01/01/2013
2192,PRT,Portugal,Q1,2014,-555,2014-Q1,01/01/2014
2193,PRT,Portugal,Q1,2015,"1,137",2015-Q1,01/01/2015
2194,PRT,Portugal,Q1,2016,"1,153",2016-Q1,01/01/2016
2195,PRT,Portugal,Q1,2017,"3,482",2017-Q1,01/01/2017
2196,PRT,Portugal,Q1,2018,"2,918",2018-Q1,01/01/2018
2197,PRT,Portugal,Q1,2019,"2,548",2019-Q1,01/01/2019
2198,PRT,Portugal,Q1,2020,"1,492",2020-Q1,01/01/2020
2199,PRT,Portugal,Q1,2021,868,2021-Q1,01/01/2021
2200,PRT,Portugal,Q2,2022,"3,566",2022-Q2,01/04/2022
2201,PRT,Portugal,Q2,2013,-731,2013-Q2,01/04/2013
2202,PRT,Portugal,Q2,2014,"3,297",2014-Q2,01/04/2014
2203,PRT,Portugal,Q2,2015,"5,171",2015-Q2,01/04/2015
2204,PRT,Portugal,Q2,2016,"1,227",2016-Q2,01/04/2016
2205,PRT,Portugal,Q2,2017,"2,920",2017-Q2,01/04/2017
2206,PRT,Portugal,Q2,2018,"1,951",2018-Q2,01/04/2018
2207,PRT,Portugal,Q2,2019,"4,340",2019-Q2,01/04/2019
2208,PRT,Portugal,Q2,2020,-259,2020-Q2,01/04/2020
2209,PRT,Portugal,Q2,2021,"1,653",2021-Q2,01/04/2021
2210,PRT,Portugal,Q3,2013,"3,227",2013-Q3,01/07/2013
2211,PRT,Portugal,Q3,2014,"3,004",2014-Q3,01/07/2014
2212,PRT,Portugal,Q3,2015,883,2015-Q3,01/07/2015
2213,PRT,Portugal,Q3,2016,"1,028",2016-Q3,01/07/2016
2214,PRT,Portugal,Q3,2017,696,2017-Q3,01/07/2017
2215,PRT,Portugal,Q3,2018,"1,576",2018-Q3,01/07/2018
2216,PRT,Portugal,Q3,2019,"2,678",2019-Q3,01/07/2019
2217,PRT,Portugal,Q3,2020,"1,329",2020-Q3,01/07/2020
2218,PRT,Portugal,Q3,2021,"3,635",2021-Q3,01/07/2021
2219,PRT,Portugal,Q4,2013,"5,842",2013-Q4,01/10/2013
2220,PRT,Portugal,Q4,2014,-856,2014-Q4,01/10/2014
2221,PRT,Portugal,Q4,2015,437,2015-Q4,01/10/2015
2222,PRT,Portugal,Q4,2016,"1,652",2016-Q4,01/10/2016
2223,PRT,Portugal,Q4,2017,638,2017-Q4,01/10/2017
2224,PRT,Portugal,Q4,2018,666,2018-Q4,01/10/2018
2225,PRT,Portugal,Q4,2019,"2,795",2019-Q4,01/10/2019
2226,PRT,Portugal,Q4,2020,"5,276",2020-Q4,01/10/2020
2227,PRT,Portugal,Q4,2021,"2,507",2021-Q4,01/10/2021
2228,CHE,Switzerland,Q1,2022,"3,772",2022-Q1,01/01/2022
2229,CHE,Switzerland,Q1,2014,"12,671",2014-Q1,01/01/2014
2230,CHE,Switzerland,Q1,2015,"23,440",2015-Q1,01/01/2015
2231,CHE,Switzerland,Q1,2016,"44,001",2016-Q1,01/01/2016
2232,CHE,Switzerland,Q1,2017,"13,004",2017-Q1,01/01/2017
2233,CHE,Switzerland,Q1,2018,"-51,184",2018-Q1,01/01/2018
2234,CHE,Switzerland,Q1,2019,"-17,226",2019-Q1,01/01/2019
2235,CHE,Switzerland,Q1,2020,"-43,579",2020-Q1,01/01/2020
2236,CHE,Switzerland,Q1,2021,"12,597",2021-Q1,01/01/2021
2237,CHE,Switzerland,Q2,2022,"-10,993",2022-Q2,01/04/2022
2238,CHE,Switzerland,Q2,2014,"7,217",2014-Q2,01/04/2014
2239,CHE,Switzerland,Q2,2015,"6,596",2015-Q2,01/04/2015
2240,CHE,Switzerland,Q2,2016,"29,760",2016-Q2,01/04/2016
2241,CHE,Switzerland,Q2,2017,"93,641",2017-Q2,01/04/2017
2242,CHE,Switzerland,Q2,2018,"-2,259",2018-Q2,01/04/2018
2243,CHE,Switzerland,Q2,2019,"-10,128",2019-Q2,01/04/2019
2244,CHE,Switzerland,Q2,2020,"-65,826",2020-Q2,01/04/2020
2245,CHE,Switzerland,Q2,2021,"-25,636",2021-Q2,01/04/2021
2246,CHE,Switzerland,Q3,2014,"-9,240",2014-Q3,01/07/2014
2247,CHE,Switzerland,Q3,2015,"-2,775",2015-Q3,01/07/2015
2248,CHE,Switzerland,Q3,2016,"37,871",2016-Q3,01/07/2016
2249,CHE,Switzerland,Q3,2017,"-10,682",2017-Q3,01/07/2017
2250,CHE,Switzerland,Q3,2018,"-39,245",2018-Q3,01/07/2018
2251,CHE,Switzerland,Q3,2019,"14,332",2019-Q3,01/07/2019
2252,CHE,Switzerland,Q3,2020,"-39,402",2020-Q3,01/07/2020
2253,CHE,Switzerland,Q3,2021,"-6,547",2021-Q3,01/07/2021
2254,CHE,Switzerland,Q4,2014,"-1,297",2014-Q4,01/10/2014
2255,CHE,Switzerland,Q4,2015,"57,065",2015-Q4,01/10/2015
2256,CHE,Switzerland,Q4,2016,"38,653",2016-Q4,01/10/2016
2257,CHE,Switzerland,Q4,2017,"15,237",2017-Q4,01/10/2017
2258,CHE,Switzerland,Q4,2018,"9,535",2018-Q4,01/10/2018
2259,CHE,Switzerland,Q4,2019,"-92,776",2019-Q4,01/10/2019
2260,CHE,Switzerland,Q4,2020,"-13,891",2020-Q4,01/10/2020
2261,CHE,Switzerland,Q4,2021,"-3,713",2021-Q4,01/10/2021
